#h	k	l			DE/EP	Eback-scattering (eV)					
-2	-12	-6	184		9.8905310506151E-07	14863.8792252581
2	6	12	184		9.8905310506151E-07	14863.8792252581
2	6	-12	184		9.8905310506151E-07	14863.8792252581
2	-6	12	184		9.8905310506151E-07	14863.8792252581
2	-6	-12	184		9.8905310506151E-07	14863.8792252581
-2	6	12	184		9.8905310506151E-07	14863.8792252581
-2	6	-12	184		9.8905310506151E-07	14863.8792252581
-2	-6	12	184		9.8905310506151E-07	14863.8792252581
-2	-6	-12	184		9.8905310506151E-07	14863.8792252581
6	12	2	184		9.8905310506151E-07	14863.8792252581
6	12	-2	184		9.8905310506151E-07	14863.8792252581
6	-12	2	184		9.8905310506151E-07	14863.8792252581
6	-12	-2	184		9.8905310506151E-07	14863.8792252581
-6	12	2	184		9.8905310506151E-07	14863.8792252581
-6	12	-2	184		9.8905310506151E-07	14863.8792252581
-6	-12	2	184		9.8905310506151E-07	14863.8792252581
-6	-12	-2	184		9.8905310506151E-07	14863.8792252581
6	2	12	184		9.8905310506151E-07	14863.8792252581
6	2	-12	184		9.8905310506151E-07	14863.8792252581
6	-2	12	184		9.8905310506151E-07	14863.8792252581
6	-2	-12	184		9.8905310506151E-07	14863.8792252581
-6	2	12	184		9.8905310506151E-07	14863.8792252581
-6	2	-12	184		9.8905310506151E-07	14863.8792252581
-6	-2	12	184		9.8905310506151E-07	14863.8792252581
-6	-2	-12	184		9.8905310506151E-07	14863.8792252581
13	3	3	187		8.2090995953558E-07	14984.5622282155
13	3	-3	187		8.2090995953558E-07	14984.5622282155
13	-3	3	187		8.2090995953558E-07	14984.5622282155
13	-3	-3	187		8.2090995953558E-07	14984.5622282155
-13	3	3	187		8.2090995953558E-07	14984.5622282155
-13	3	-3	187		8.2090995953558E-07	14984.5622282155
-13	-3	3	187		8.2090995953558E-07	14984.5622282155
-13	-3	-3	187		8.2090995953558E-07	14984.5622282155
3	13	3	187		8.2090995953558E-07	14984.5622282155
3	13	-3	187		8.2090995953558E-07	14984.5622282155
3	-13	3	187		8.2090995953558E-07	14984.5622282155
3	-13	-3	187		8.2090995953558E-07	14984.5622282155
-3	13	3	187		8.2090995953558E-07	14984.5622282155
-3	13	-3	187		8.2090995953558E-07	14984.5622282155
-3	-13	3	187		8.2090995953558E-07	14984.5622282155
-3	-13	-3	187		8.2090995953558E-07	14984.5622282155
3	3	13	187		8.2090995953558E-07	14984.5622282155
3	3	-13	187		8.2090995953558E-07	14984.5622282155
3	-3	13	187		8.2090995953558E-07	14984.5622282155
3	-3	-13	187		8.2090995953558E-07	14984.5622282155
-3	3	13	187		8.2090995953558E-07	14984.5622282155
-3	3	-13	187		8.2090995953558E-07	14984.5622282155
-3	-3	13	187		8.2090995953558E-07	14984.5622282155
-3	-3	-13	187		8.2090995953558E-07	14984.5622282155
5	9	9	187		8.2090995953558E-07	14984.5622282155
5	9	-9	187		8.2090995953558E-07	14984.5622282155
5	-9	9	187		8.2090995953558E-07	14984.5622282155
5	-9	-9	187		8.2090995953558E-07	14984.5622282155
-5	9	9	187		8.2090995953558E-07	14984.5622282155
-5	9	-9	187		8.2090995953558E-07	14984.5622282155
-5	-9	9	187		8.2090995953558E-07	14984.5622282155
-5	-9	-9	187		8.2090995953558E-07	14984.5622282155
9	5	9	187		8.2090995953558E-07	14984.5622282155
9	5	-9	187		8.2090995953558E-07	14984.5622282155
9	-5	9	187		8.2090995953558E-07	14984.5622282155
9	-5	-9	187		8.2090995953558E-07	14984.5622282155
-9	5	9	187		8.2090995953558E-07	14984.5622282155
-9	5	-9	187		8.2090995953558E-07	14984.5622282155
-9	-5	9	187		8.2090995953558E-07	14984.5622282155
-9	-5	-9	187		8.2090995953558E-07	14984.5622282155
9	9	5	187		8.2090995953558E-07	14984.5622282155
9	9	-5	187		8.2090995953558E-07	14984.5622282155
9	-9	5	187		8.2090995953558E-07	14984.5622282155
9	-9	-5	187		8.2090995953558E-07	14984.5622282155
-9	9	5	187		8.2090995953558E-07	14984.5622282155
-9	9	-5	187		8.2090995953558E-07	14984.5622282155
-9	-9	5	187		8.2090995953558E-07	14984.5622282155
-9	-9	-5	187		8.2090995953558E-07	14984.5622282155
8	8	8	192		9.08949459070675E-07	15183.5691154923
8	8	-8	192		9.08949459070675E-07	15183.5691154923
8	-8	8	192		9.08949459070675E-07	15183.5691154923
8	-8	-8	192		9.08949459070675E-07	15183.5691154923
-8	8	8	192		9.08949459070675E-07	15183.5691154923
-8	8	-8	192		9.08949459070675E-07	15183.5691154923
-8	-8	8	192		9.08949459070675E-07	15183.5691154923
-8	-8	-8	192		9.08949459070675E-07	15183.5691154923
1	13	5	195		7.58144474365204E-07	15301.7309685256
1	13	-5	195		7.58144474365204E-07	15301.7309685256
1	-13	5	195		7.58144474365204E-07	15301.7309685256
1	-13	-5	195		7.58144474365204E-07	15301.7309685256
-1	13	5	195		7.58144474365204E-07	15301.7309685256
-1	13	-5	195		7.58144474365204E-07	15301.7309685256
-1	-13	5	195		7.58144474365204E-07	15301.7309685256
-1	-13	-5	195		7.58144474365204E-07	15301.7309685256
11	5	7	195		7.58144474365204E-07	15301.7309685256
11	5	-7	195		7.58144474365204E-07	15301.7309685256
11	-5	7	195		7.58144474365204E-07	15301.7309685256
11	-5	-7	195		7.58144474365204E-07	15301.7309685256
-11	5	7	195		7.58144474365204E-07	15301.7309685256
-11	5	-7	195		7.58144474365204E-07	15301.7309685256
-11	-5	7	195		7.58144474365204E-07	15301.7309685256
-11	-5	-7	195		7.58144474365204E-07	15301.7309685256
11	7	5	195		7.58144474365204E-07	15301.7309685256
11	7	-5	195		7.58144474365204E-07	15301.7309685256
11	-7	5	195		7.58144474365204E-07	15301.7309685256
11	-7	-5	195		7.58144474365204E-07	15301.7309685256
-11	7	5	195		7.58144474365204E-07	15301.7309685256
-11	7	-5	195		7.58144474365204E-07	15301.7309685256
-11	-7	5	195		7.58144474365204E-07	15301.7309685256
-11	-7	-5	195		7.58144474365204E-07	15301.7309685256
13	1	5	195		7.58144474365204E-07	15301.7309685256
13	1	-5	195		7.58144474365204E-07	15301.7309685256
13	-1	5	195		7.58144474365204E-07	15301.7309685256
13	-1	-5	195		7.58144474365204E-07	15301.7309685256
-13	1	5	195		7.58144474365204E-07	15301.7309685256
-13	1	-5	195		7.58144474365204E-07	15301.7309685256
-13	-1	5	195		7.58144474365204E-07	15301.7309685256
-13	-1	-5	195		7.58144474365204E-07	15301.7309685256
13	5	1	195		7.58144474365204E-07	15301.7309685256
13	5	-1	195		7.58144474365204E-07	15301.7309685256
13	-5	1	195		7.58144474365204E-07	15301.7309685256
13	-5	-1	195		7.58144474365204E-07	15301.7309685256
-13	5	1	195		7.58144474365204E-07	15301.7309685256
-13	5	-1	195		7.58144474365204E-07	15301.7309685256
-13	-5	1	195		7.58144474365204E-07	15301.7309685256
-13	-5	-1	195		7.58144474365204E-07	15301.7309685256
1	5	13	195		7.58144474365204E-07	15301.7309685256
1	5	-13	195		7.58144474365204E-07	15301.7309685256
1	-5	13	195		7.58144474365204E-07	15301.7309685256
1	-5	-13	195		7.58144474365204E-07	15301.7309685256
-1	5	13	195		7.58144474365204E-07	15301.7309685256
-1	5	-13	195		7.58144474365204E-07	15301.7309685256
-1	-5	13	195		7.58144474365204E-07	15301.7309685256
-1	-5	-13	195		7.58144474365204E-07	15301.7309685256
5	1	13	195		7.58144474365204E-07	15301.7309685256
5	1	-13	195		7.58144474365204E-07	15301.7309685256
5	-1	13	195		7.58144474365204E-07	15301.7309685256
5	-1	-13	195		7.58144474365204E-07	15301.7309685256
-5	1	13	195		7.58144474365204E-07	15301.7309685256
-5	1	-13	195		7.58144474365204E-07	15301.7309685256
-5	-1	13	195		7.58144474365204E-07	15301.7309685256
-5	-1	-13	195		7.58144474365204E-07	15301.7309685256
5	11	7	195		7.58144474365204E-07	15301.7309685256
5	11	-7	195		7.58144474365204E-07	15301.7309685256
5	-11	7	195		7.58144474365204E-07	15301.7309685256
5	-11	-7	195		7.58144474365204E-07	15301.7309685256
-5	11	7	195		7.58144474365204E-07	15301.7309685256
-5	11	-7	195		7.58144474365204E-07	15301.7309685256
-5	-11	7	195		7.58144474365204E-07	15301.7309685256
-5	-11	-7	195		7.58144474365204E-07	15301.7309685256
5	13	1	195		7.58144474365204E-07	15301.7309685256
5	13	-1	195		7.58144474365204E-07	15301.7309685256
5	-13	1	195		7.58144474365204E-07	15301.7309685256
5	-13	-1	195		7.58144474365204E-07	15301.7309685256
-5	13	1	195		7.58144474365204E-07	15301.7309685256
-5	13	-1	195		7.58144474365204E-07	15301.7309685256
-5	-13	1	195		7.58144474365204E-07	15301.7309685256
-5	-13	-1	195		7.58144474365204E-07	15301.7309685256
5	7	11	195		7.58144474365204E-07	15301.7309685256
5	7	-11	195		7.58144474365204E-07	15301.7309685256
5	-7	11	195		7.58144474365204E-07	15301.7309685256
5	-7	-11	195		7.58144474365204E-07	15301.7309685256
-5	7	11	195		7.58144474365204E-07	15301.7309685256
-5	7	-11	195		7.58144474365204E-07	15301.7309685256
-5	-7	11	195		7.58144474365204E-07	15301.7309685256
-5	-7	-11	195		7.58144474365204E-07	15301.7309685256
7	11	5	195		7.58144474365204E-07	15301.7309685256
7	11	-5	195		7.58144474365204E-07	15301.7309685256
7	-11	5	195		7.58144474365204E-07	15301.7309685256
7	-11	-5	195		7.58144474365204E-07	15301.7309685256
-7	11	5	195		7.58144474365204E-07	15301.7309685256
-7	11	-5	195		7.58144474365204E-07	15301.7309685256
-7	-11	5	195		7.58144474365204E-07	15301.7309685256
-7	-11	-5	195		7.58144474365204E-07	15301.7309685256
7	5	11	195		7.58144474365204E-07	15301.7309685256
7	5	-11	195		7.58144474365204E-07	15301.7309685256
7	-5	11	195		7.58144474365204E-07	15301.7309685256
7	-5	-11	195		7.58144474365204E-07	15301.7309685256
-7	5	11	195		7.58144474365204E-07	15301.7309685256
-7	5	-11	195		7.58144474365204E-07	15301.7309685256
-7	-5	11	195		7.58144474365204E-07	15301.7309685256
-7	-5	-11	195		7.58144474365204E-07	15301.7309685256
0	10	10	200		0.000000839	15496.6653363491
0	10	-10	200		0.000000839	15496.6653363491
0	-10	10	200		0.000000839	15496.6653363491
0	-10	-10	200		0.000000839	15496.6653363491
0	14	2	200		0.000000839	15496.6653363491
0	14	-2	200		0.000000839	15496.6653363491
0	-14	2	200		0.000000839	15496.6653363491
0	-14	-2	200		0.000000839	15496.6653363491
0	2	14	200		0.000000839	15496.6653363491
0	2	-14	200		0.000000839	15496.6653363491
0	-2	14	200		0.000000839	15496.6653363491
0	-2	-14	200		0.000000839	15496.6653363491
10	0	10	200		0.000000839	15496.6653363491
10	0	-10	200		0.000000839	15496.6653363491
-10	0	10	200		0.000000839	15496.6653363491
-10	0	-10	200		0.000000839	15496.6653363491
10	10	0	200		0.000000839	15496.6653363491
10	-10	0	200		0.000000839	15496.6653363491
-10	10	0	200		0.000000839	15496.6653363491
-10	-10	0	200		0.000000839	15496.6653363491
10	6	8	200		0.000000839	15496.6653363491
10	6	-8	200		0.000000839	15496.6653363491
10	-6	8	200		0.000000839	15496.6653363491
10	-6	-8	200		0.000000839	15496.6653363491
-10	6	8	200		0.000000839	15496.6653363491
-10	6	-8	200		0.000000839	15496.6653363491
-10	-6	8	200		0.000000839	15496.6653363491
-10	-6	-8	200		0.000000839	15496.6653363491
10	8	6	200		0.000000839	15496.6653363491
10	8	-6	200		0.000000839	15496.6653363491
10	-8	6	200		0.000000839	15496.6653363491
10	-8	-6	200		0.000000839	15496.6653363491
-10	8	6	200		0.000000839	15496.6653363491
-10	8	-6	200		0.000000839	15496.6653363491
-10	-8	6	200		0.000000839	15496.6653363491
-10	-8	-6	200		0.000000839	15496.6653363491
14	0	2	200		0.000000839	15496.6653363491
14	0	-2	200		0.000000839	15496.6653363491
-14	0	2	200		0.000000839	15496.6653363491
-14	0	-2	200		0.000000839	15496.6653363491
14	2	0	200		0.000000839	15496.6653363491
14	-2	0	200		0.000000839	15496.6653363491
-14	2	0	200		0.000000839	15496.6653363491
-14	-2	0	200		0.000000839	15496.6653363491
2	0	14	200		0.000000839	15496.6653363491
2	0	-14	200		0.000000839	15496.6653363491
-2	0	14	200		0.000000839	15496.6653363491
-2	0	-14	200		0.000000839	15496.6653363491
2	14	0	200		0.000000839	15496.6653363491
2	-14	0	200		0.000000839	15496.6653363491
-2	14	0	200		0.000000839	15496.6653363491
-2	-14	0	200		0.000000839	15496.6653363491
6	10	8	200		0.000000839	15496.6653363491
6	10	-8	200		0.000000839	15496.6653363491
6	-10	8	200		0.000000839	15496.6653363491
6	-10	-8	200		0.000000839	15496.6653363491
-6	10	8	200		0.000000839	15496.6653363491
-6	10	-8	200		0.000000839	15496.6653363491
-6	-10	8	200		0.000000839	15496.6653363491
-6	-10	-8	200		0.000000839	15496.6653363491
6	8	10	200		0.000000839	15496.6653363491
6	8	-10	200		0.000000839	15496.6653363491
6	-8	10	200		0.000000839	15496.6653363491
6	-8	-10	200		0.000000839	15496.6653363491
-6	8	10	200		0.000000839	15496.6653363491
-6	8	-10	200		0.000000839	15496.6653363491
-6	-8	10	200		0.000000839	15496.6653363491
-6	-8	-10	200		0.000000839	15496.6653363491
8	10	6	200		0.000000839	15496.6653363491
8	10	-6	200		0.000000839	15496.6653363491
8	-10	6	200		0.000000839	15496.6653363491
8	-10	-6	200		0.000000839	15496.6653363491
-8	10	6	200		0.000000839	15496.6653363491
-8	10	-6	200		0.000000839	15496.6653363491
-8	-10	6	200		0.000000839	15496.6653363491
-8	-10	-6	200		0.000000839	15496.6653363491
8	6	10	200		0.000000839	15496.6653363491
8	6	-10	200		0.000000839	15496.6653363491
8	-6	10	200		0.000000839	15496.6653363491
8	-6	-10	200		0.000000839	15496.6653363491
-8	6	10	200		0.000000839	15496.6653363491
-8	6	-10	200		0.000000839	15496.6653363491
-8	-6	10	200		0.000000839	15496.6653363491
-8	-6	-10	200		0.000000839	15496.6653363491
1	11	9	203		6.9821606653358E-07	15612.45772116
1	11	-9	203		6.9821606653358E-07	15612.45772116
1	-11	9	203		6.9821606653358E-07	15612.45772116
1	-11	-9	203		6.9821606653358E-07	15612.45772116
-1	11	9	203		6.9821606653358E-07	15612.45772116
-1	11	-9	203		6.9821606653358E-07	15612.45772116
-1	-11	9	203		6.9821606653358E-07	15612.45772116
-1	-11	-9	203		6.9821606653358E-07	15612.45772116
11	1	9	203		6.9821606653358E-07	15612.45772116
11	1	-9	203		6.9821606653358E-07	15612.45772116
11	-1	9	203		6.9821606653358E-07	15612.45772116
11	-1	-9	203		6.9821606653358E-07	15612.45772116
-11	1	9	203		6.9821606653358E-07	15612.45772116
-11	1	-9	203		6.9821606653358E-07	15612.45772116
-11	-1	9	203		6.9821606653358E-07	15612.45772116
-11	-1	-9	203		6.9821606653358E-07	15612.45772116
11	9	1	203		6.9821606653358E-07	15612.45772116
11	9	-1	203		6.9821606653358E-07	15612.45772116
11	-9	1	203		6.9821606653358E-07	15612.45772116
11	-9	-1	203		6.9821606653358E-07	15612.45772116
-11	9	1	203		6.9821606653358E-07	15612.45772116
-11	9	-1	203		6.9821606653358E-07	15612.45772116
-11	-9	1	203		6.9821606653358E-07	15612.45772116
-11	-9	-1	203		6.9821606653358E-07	15612.45772116
13	3	5	203		6.9821606653358E-07	15612.45772116
13	3	-5	203		6.9821606653358E-07	15612.45772116
13	-3	5	203		6.9821606653358E-07	15612.45772116
13	-3	-5	203		6.9821606653358E-07	15612.45772116
-13	3	5	203		6.9821606653358E-07	15612.45772116
-13	3	-5	203		6.9821606653358E-07	15612.45772116
-13	-3	5	203		6.9821606653358E-07	15612.45772116
-13	-3	-5	203		6.9821606653358E-07	15612.45772116
13	5	3	203		6.9821606653358E-07	15612.45772116
13	5	-3	203		6.9821606653358E-07	15612.45772116
13	-5	3	203		6.9821606653358E-07	15612.45772116
13	-5	-3	203		6.9821606653358E-07	15612.45772116
-13	5	3	203		6.9821606653358E-07	15612.45772116
-13	5	-3	203		6.9821606653358E-07	15612.45772116
-13	-5	3	203		6.9821606653358E-07	15612.45772116
-13	-5	-3	203		6.9821606653358E-07	15612.45772116
1	9	11	203		6.9821606653358E-07	15612.45772116
1	9	-11	203		6.9821606653358E-07	15612.45772116
1	-9	11	203		6.9821606653358E-07	15612.45772116
1	-9	-11	203		6.9821606653358E-07	15612.45772116
-1	9	11	203		6.9821606653358E-07	15612.45772116
-1	9	-11	203		6.9821606653358E-07	15612.45772116
-1	-9	11	203		6.9821606653358E-07	15612.45772116
-1	-9	-11	203		6.9821606653358E-07	15612.45772116
3	13	5	203		6.9821606653358E-07	15612.45772116
3	13	-5	203		6.9821606653358E-07	15612.45772116
3	-13	5	203		6.9821606653358E-07	15612.45772116
3	-13	-5	203		6.9821606653358E-07	15612.45772116
-3	13	5	203		6.9821606653358E-07	15612.45772116
-3	13	-5	203		6.9821606653358E-07	15612.45772116
-3	-13	5	203		6.9821606653358E-07	15612.45772116
-3	-13	-5	203		6.9821606653358E-07	15612.45772116
3	5	13	203		6.9821606653358E-07	15612.45772116
3	5	-13	203		6.9821606653358E-07	15612.45772116
3	-5	13	203		6.9821606653358E-07	15612.45772116
3	-5	-13	203		6.9821606653358E-07	15612.45772116
-3	5	13	203		6.9821606653358E-07	15612.45772116
-3	5	-13	203		6.9821606653358E-07	15612.45772116
-3	-5	13	203		6.9821606653358E-07	15612.45772116
-3	-5	-13	203		6.9821606653358E-07	15612.45772116
5	13	3	203		6.9821606653358E-07	15612.45772116
5	13	-3	203		6.9821606653358E-07	15612.45772116
5	-13	3	203		6.9821606653358E-07	15612.45772116
5	-13	-3	203		6.9821606653358E-07	15612.45772116
-5	13	3	203		6.9821606653358E-07	15612.45772116
-5	13	-3	203		6.9821606653358E-07	15612.45772116
-5	-13	3	203		6.9821606653358E-07	15612.45772116
-5	-13	-3	203		6.9821606653358E-07	15612.45772116
5	3	13	203		6.9821606653358E-07	15612.45772116
5	3	-13	203		6.9821606653358E-07	15612.45772116
5	-3	13	203		6.9821606653358E-07	15612.45772116
5	-3	-13	203		6.9821606653358E-07	15612.45772116
-5	3	13	203		6.9821606653358E-07	15612.45772116
-5	3	-13	203		6.9821606653358E-07	15612.45772116
-5	-3	13	203		6.9821606653358E-07	15612.45772116
-5	-3	-13	203		6.9821606653358E-07	15612.45772116
9	1	11	203		6.9821606653358E-07	15612.45772116
9	1	-11	203		6.9821606653358E-07	15612.45772116
9	-1	11	203		6.9821606653358E-07	15612.45772116
9	-1	-11	203		6.9821606653358E-07	15612.45772116
9	11	1	203		6.9821606653358E-07	15612.45772116
9	11	-1	203		6.9821606653358E-07	15612.45772116
9	-11	1	203		6.9821606653358E-07	15612.45772116
9	-11	-1	203		6.9821606653358E-07	15612.45772116
-9	1	11	203		6.9821606653358E-07	15612.45772116
-9	1	-11	203		6.9821606653358E-07	15612.45772116
-9	-1	11	203		6.9821606653358E-07	15612.45772116
-9	-1	-11	203		6.9821606653358E-07	15612.45772116
-9	11	1	203		6.9821606653358E-07	15612.45772116
-9	11	-1	203		6.9821606653358E-07	15612.45772116
-9	-11	1	203		6.9821606653358E-07	15612.45772116
-9	-11	-1	203		6.9821606653358E-07	15612.45772116
0	12	8	208		7.78367767537619E-07	15803.5597891322
0	12	-8	208		7.78367767537619E-07	15803.5597891322
0	-12	8	208		7.78367767537619E-07	15803.5597891322
0	-12	-8	208		7.78367767537619E-07	15803.5597891322
0	8	12	208		7.78367767537619E-07	15803.5597891322
0	8	-12	208		7.78367767537619E-07	15803.5597891322
0	-8	12	208		7.78367767537619E-07	15803.5597891322
0	-8	-12	208		7.78367767537619E-07	15803.5597891322
12	0	8	208		7.78367767537619E-07	15803.5597891322
12	0	-8	208		7.78367767537619E-07	15803.5597891322
-12	0	8	208		7.78367767537619E-07	15803.5597891322
-12	0	-8	208		7.78367767537619E-07	15803.5597891322
12	8	0	208		7.78367767537619E-07	15803.5597891322
12	-8	0	208		7.78367767537619E-07	15803.5597891322
-12	8	0	208		7.78367767537619E-07	15803.5597891322
-12	-8	0	208		7.78367767537619E-07	15803.5597891322
8	0	12	208		7.78367767537619E-07	15803.5597891322
8	0	-12	208		7.78367767537619E-07	15803.5597891322
-8	0	12	208		7.78367767537619E-07	15803.5597891322
-8	0	-12	208		7.78367767537619E-07	15803.5597891322
8	12	0	208		7.78367767537619E-07	15803.5597891322
8	-12	0	208		7.78367767537619E-07	15803.5597891322
-8	12	0	208		7.78367767537619E-07	15803.5597891322
-8	-12	0	208		7.78367767537619E-07	15803.5597891322
11	3	9	211		6.47153671975601E-07	15917.119763226
11	3	-9	211		6.47153671975601E-07	15917.119763226
11	-3	9	211		6.47153671975601E-07	15917.119763226
11	-3	-9	211		6.47153671975601E-07	15917.119763226
-11	3	9	211		6.47153671975601E-07	15917.119763226
-11	3	-9	211		6.47153671975601E-07	15917.119763226
-11	-3	9	211		6.47153671975601E-07	15917.119763226
-11	-3	-9	211		6.47153671975601E-07	15917.119763226
11	9	3	211		6.47153671975601E-07	15917.119763226
11	9	-3	211		6.47153671975601E-07	15917.119763226
11	-9	3	211		6.47153671975601E-07	15917.119763226
11	-9	-3	211		6.47153671975601E-07	15917.119763226
-11	9	3	211		6.47153671975601E-07	15917.119763226
-11	9	-3	211		6.47153671975601E-07	15917.119763226
-11	-9	3	211		6.47153671975601E-07	15917.119763226
-11	-9	-3	211		6.47153671975601E-07	15917.119763226
3	11	9	211		6.47153671975601E-07	15917.119763226
3	11	-9	211		6.47153671975601E-07	15917.119763226
3	-11	9	211		6.47153671975601E-07	15917.119763226
3	-11	-9	211		6.47153671975601E-07	15917.119763226
-3	11	9	211		6.47153671975601E-07	15917.119763226
-3	11	-9	211		6.47153671975601E-07	15917.119763226
-3	-11	9	211		6.47153671975601E-07	15917.119763226
-3	-11	-9	211		6.47153671975601E-07	15917.119763226
3	9	11	211		6.47153671975601E-07	15917.119763226
3	9	-11	211		6.47153671975601E-07	15917.119763226
3	-9	11	211		6.47153671975601E-07	15917.119763226
3	-9	-11	211		6.47153671975601E-07	15917.119763226
-3	9	11	211		6.47153671975601E-07	15917.119763226
-3	9	-11	211		6.47153671975601E-07	15917.119763226
-3	-9	11	211		6.47153671975601E-07	15917.119763226
-3	-9	-11	211		6.47153671975601E-07	15917.119763226
7	9	9	211		6.47153671975601E-07	15917.119763226
7	9	-9	211		6.47153671975601E-07	15917.119763226
7	-9	9	211		6.47153671975601E-07	15917.119763226
7	-9	-9	211		6.47153671975601E-07	15917.119763226
-7	9	9	211		6.47153671975601E-07	15917.119763226
-7	9	-9	211		6.47153671975601E-07	15917.119763226
-7	-9	9	211		6.47153671975601E-07	15917.119763226
-7	-9	-9	211		6.47153671975601E-07	15917.119763226
9	11	3	211		6.47153671975601E-07	15917.119763226
9	11	-3	211		6.47153671975601E-07	15917.119763226
9	-11	3	211		6.47153671975601E-07	15917.119763226
9	-11	-3	211		6.47153671975601E-07	15917.119763226
-9	11	3	211		6.47153671975601E-07	15917.119763226
-9	11	-3	211		6.47153671975601E-07	15917.119763226
-9	-11	3	211		6.47153671975601E-07	15917.119763226
-9	-11	-3	211		6.47153671975601E-07	15917.119763226
9	3	11	211		6.47153671975601E-07	15917.119763226
9	3	-11	211		6.47153671975601E-07	15917.119763226
9	-3	11	211		6.47153671975601E-07	15917.119763226
9	-3	-11	211		6.47153671975601E-07	15917.119763226
-9	3	11	211		6.47153671975601E-07	15917.119763226
-9	3	-11	211		6.47153671975601E-07	15917.119763226
-9	-3	11	211		6.47153671975601E-07	15917.119763226
-9	-3	-11	211		6.47153671975601E-07	15917.119763226
9	7	9	211		6.47153671975601E-07	15917.119763226
9	7	-9	211		6.47153671975601E-07	15917.119763226
9	-7	9	211		6.47153671975601E-07	15917.119763226
9	-7	-9	211		6.47153671975601E-07	15917.119763226
-9	7	9	211		6.47153671975601E-07	15917.119763226
-9	7	-9	211		6.47153671975601E-07	15917.119763226
-9	-7	9	211		6.47153671975601E-07	15917.119763226
-9	-7	-9	211		6.47153671975601E-07	15917.119763226
9	9	7	211		6.47153671975601E-07	15917.119763226
9	9	-7	211		6.47153671975601E-07	15917.119763226
9	-9	7	211		6.47153671975601E-07	15917.119763226
9	-9	-7	211		6.47153671975601E-07	15917.119763226
-9	9	7	211		6.47153671975601E-07	15917.119763226
-9	9	-7	211		6.47153671975601E-07	15917.119763226
-9	-9	7	211		6.47153671975601E-07	15917.119763226
-9	-9	-7	211		6.47153671975601E-07	15917.119763226
10	10	4	216		7.20348363499019E-07	16104.6070262689
10	10	-4	216		7.20348363499019E-07	16104.6070262689
10	-10	4	216		7.20348363499019E-07	16104.6070262689
10	-10	-4	216		7.20348363499019E-07	16104.6070262689
-10	10	4	216		7.20348363499019E-07	16104.6070262689
-10	10	-4	216		7.20348363499019E-07	16104.6070262689
-10	-10	4	216		7.20348363499019E-07	16104.6070262689
-10	-10	-4	216		7.20348363499019E-07	16104.6070262689
10	4	10	216		7.20348363499019E-07	16104.6070262689
10	4	-10	216		7.20348363499019E-07	16104.6070262689
10	-4	10	216		7.20348363499019E-07	16104.6070262689
10	-4	-10	216		7.20348363499019E-07	16104.6070262689
-10	4	10	216		7.20348363499019E-07	16104.6070262689
-10	4	-10	216		7.20348363499019E-07	16104.6070262689
-10	-4	10	216		7.20348363499019E-07	16104.6070262689
-10	-4	-10	216		7.20348363499019E-07	16104.6070262689
12	6	6	216		7.20348363499019E-07	16104.6070262689
12	6	-6	216		7.20348363499019E-07	16104.6070262689
12	-6	6	216		7.20348363499019E-07	16104.6070262689
12	-6	-6	216		7.20348363499019E-07	16104.6070262689
-12	6	6	216		7.20348363499019E-07	16104.6070262689
-12	6	-6	216		7.20348363499019E-07	16104.6070262689
-12	-6	6	216		7.20348363499019E-07	16104.6070262689
-12	-6	-6	216		7.20348363499019E-07	16104.6070262689
14	2	4	216		7.20348363499019E-07	16104.6070262689
14	2	-4	216		7.20348363499019E-07	16104.6070262689
14	-2	4	216		7.20348363499019E-07	16104.6070262689
14	-2	-4	216		7.20348363499019E-07	16104.6070262689
-14	2	4	216		7.20348363499019E-07	16104.6070262689
-14	2	-4	216		7.20348363499019E-07	16104.6070262689
-14	-2	4	216		7.20348363499019E-07	16104.6070262689
-14	-2	-4	216		7.20348363499019E-07	16104.6070262689
14	4	2	216		7.20348363499019E-07	16104.6070262689
14	4	-2	216		7.20348363499019E-07	16104.6070262689
14	-4	2	216		7.20348363499019E-07	16104.6070262689
14	-4	-2	216		7.20348363499019E-07	16104.6070262689
-14	4	2	216		7.20348363499019E-07	16104.6070262689
-14	4	-2	216		7.20348363499019E-07	16104.6070262689
-14	-4	2	216		7.20348363499019E-07	16104.6070262689
-14	-4	-2	216		7.20348363499019E-07	16104.6070262689
2	14	4	216		7.20348363499019E-07	16104.6070262689
2	14	-4	216		7.20348363499019E-07	16104.6070262689
2	-14	4	216		7.20348363499019E-07	16104.6070262689
2	-14	-4	216		7.20348363499019E-07	16104.6070262689
-2	14	4	216		7.20348363499019E-07	16104.6070262689
-2	14	-4	216		7.20348363499019E-07	16104.6070262689
-2	-14	4	216		7.20348363499019E-07	16104.6070262689
-2	-14	-4	216		7.20348363499019E-07	16104.6070262689
2	4	14	216		7.20348363499019E-07	16104.6070262689
2	4	-14	216		7.20348363499019E-07	16104.6070262689
2	-4	14	216		7.20348363499019E-07	16104.6070262689
2	-4	-14	216		7.20348363499019E-07	16104.6070262689
-2	4	14	216		7.20348363499019E-07	16104.6070262689
-2	4	-14	216		7.20348363499019E-07	16104.6070262689
-2	-4	14	216		7.20348363499019E-07	16104.6070262689
-2	-4	-14	216		7.20348363499019E-07	16104.6070262689
4	10	10	216		7.20348363499019E-07	16104.6070262689
4	10	-10	216		7.20348363499019E-07	16104.6070262689
4	-10	10	216		7.20348363499019E-07	16104.6070262689
