# h	k	l			DE/EP	Eback-scattering (eV)					
-1	7	-5	75		1.54777688774312E-06	9885.3289412413
-1	-7	5	75		1.54777688774312E-06	9885.3289412413
-1	-7	-5	75		1.54777688774312E-06	9885.3289412413
5	1	7	75		1.54777688774312E-06	9885.3289412413
5	1	-7	75		1.54777688774312E-06	9885.3289412413
5	-1	7	75		1.54777688774312E-06	9885.3289412413
5	-1	-7	75		1.54777688774312E-06	9885.3289412413
-5	1	7	75		1.54777688774312E-06	9885.3289412413
-5	1	-7	75		1.54777688774312E-06	9885.3289412413
-5	-1	7	75		1.54777688774312E-06	9885.3289412413
-5	-1	-7	75		1.54777688774312E-06	9885.3289412413
5	5	5	75		1.54777688774312E-06	9885.3289412413
5	5	-5	75		1.54777688774312E-06	9885.3289412413
5	-5	5	75		1.54777688774312E-06	9885.3289412413
5	-5	-5	75		1.54777688774312E-06	9885.3289412413
-5	5	5	75		1.54777688774312E-06	9885.3289412413
-5	5	-5	75		1.54777688774312E-06	9885.3289412413
-5	-5	5	75		1.54777688774312E-06	9885.3289412413
-5	-5	-5	75		1.54777688774312E-06	9885.3289412413
5	7	1	75		1.54777688774312E-06	9885.3289412413
5	7	-1	75		1.54777688774312E-06	9885.3289412413
5	-7	1	75		1.54777688774312E-06	9885.3289412413
5	-7	-1	75		1.54777688774312E-06	9885.3289412413
-5	7	1	75		1.54777688774312E-06	9885.3289412413
-5	7	-1	75		1.54777688774312E-06	9885.3289412413
-5	-7	1	75		1.54777688774312E-06	9885.3289412413
-5	-7	-1	75		1.54777688774312E-06	9885.3289412413
7	1	5	75		1.54777688774312E-06	9885.3289412413
7	1	-5	75		1.54777688774312E-06	9885.3289412413
7	-1	5	75		1.54777688774312E-06	9885.3289412413
7	-1	-5	75		1.54777688774312E-06	9885.3289412413
-7	1	5	75		1.54777688774312E-06	9885.3289412413
-7	1	-5	75		1.54777688774312E-06	9885.3289412413
-7	-1	5	75		1.54777688774312E-06	9885.3289412413
-7	-1	-5	75		1.54777688774312E-06	9885.3289412413
7	5	1	75		1.54777688774312E-06	9885.3289412413
7	5	-1	75		1.54777688774312E-06	9885.3289412413
7	-5	1	75		1.54777688774312E-06	9885.3289412413
7	-5	-1	75		1.54777688774312E-06	9885.3289412413
-7	5	1	75		1.54777688774312E-06	9885.3289412413
-7	5	-1	75		1.54777688774312E-06	9885.3289412413
-7	-5	1	75		1.54777688774312E-06	9885.3289412413
-7	-5	-1	75		1.54777688774312E-06	9885.3289412413
0	4	8	80		0.00000191	10209.5238296559
0	4	-8	80		0.00000191	10209.5238296559
0	-4	8	80		0.00000191	10209.5238296559
0	-4	-8	80		0.00000191	10209.5238296559
0	8	4	80		0.00000191	10209.5238296559
0	8	-4	80		0.00000191	10209.5238296559
0	-8	4	80		0.00000191	10209.5238296559
0	-8	-4	80		0.00000191	10209.5238296559
4	0	8	80		0.00000191	10209.5238296559
4	0	-8	80		0.00000191	10209.5238296559
-4	0	8	80		0.00000191	10209.5238296559
-4	0	-8	80		0.00000191	10209.5238296559
4	8	0	80		0.00000191	10209.5238296559
4	-8	0	80		0.00000191	10209.5238296559
-4	8	0	80		0.00000191	10209.5238296559
-4	-8	0	80		0.00000191	10209.5238296559
8	0	4	80		0.00000191	10209.5238296559
8	0	-4	80		0.00000191	10209.5238296559
-8	0	4	80		0.00000191	10209.5238296559
-8	0	-4	80		0.00000191	10209.5238296559
8	4	0	80		0.00000191	10209.5238296559
8	-4	0	80		0.00000191	10209.5238296559
-8	4	0	80		0.00000191	10209.5238296559
-8	-4	0	80		0.00000191	10209.5238296559
1	1	9	83		1.26935370247526E-06	10399.1906396302
1	1	-9	83		1.26935370247526E-06	10399.1906396302
1	-1	9	83		1.26935370247526E-06	10399.1906396302
1	-1	-9	83		1.26935370247526E-06	10399.1906396302
-1	1	9	83		1.26935370247526E-06	10399.1906396302
-1	1	-9	83		1.26935370247526E-06	10399.1906396302
-1	-1	9	83		1.26935370247526E-06	10399.1906396302
-1	-1	-9	83		1.26935370247526E-06	10399.1906396302
1	9	1	83		1.26935370247526E-06	10399.1906396302
1	9	-1	83		1.26935370247526E-06	10399.1906396302
1	-9	1	83		1.26935370247526E-06	10399.1906396302
1	-9	-1	83		1.26935370247526E-06	10399.1906396302
-1	9	1	83		1.26935370247526E-06	10399.1906396302
-1	9	-1	83		1.26935370247526E-06	10399.1906396302
-1	-9	1	83		1.26935370247526E-06	10399.1906396302
-1	-9	-1	83		1.26935370247526E-06	10399.1906396302
3	5	7	83		1.26935370247526E-06	10399.1906396302
3	5	-7	83		1.26935370247526E-06	10399.1906396302
3	-5	7	83		1.26935370247526E-06	10399.1906396302
3	-5	-7	83		1.26935370247526E-06	10399.1906396302
-3	5	7	83		1.26935370247526E-06	10399.1906396302
-3	5	-7	83		1.26935370247526E-06	10399.1906396302
-3	-5	7	83		1.26935370247526E-06	10399.1906396302
-3	-5	-7	83		1.26935370247526E-06	10399.1906396302
3	7	5	83		1.26935370247526E-06	10399.1906396302
3	7	-5	83		1.26935370247526E-06	10399.1906396302
3	-7	5	83		1.26935370247526E-06	10399.1906396302
3	-7	-5	83		1.26935370247526E-06	10399.1906396302
-3	7	5	83		1.26935370247526E-06	10399.1906396302
-3	7	-5	83		1.26935370247526E-06	10399.1906396302
-3	-7	5	83		1.26935370247526E-06	10399.1906396302
-3	-7	-5	83		1.26935370247526E-06	10399.1906396302
5	3	7	83		1.26935370247526E-06	10399.1906396302
5	3	-7	83		1.26935370247526E-06	10399.1906396302
5	-3	7	83		1.26935370247526E-06	10399.1906396302
5	-3	-7	83		1.26935370247526E-06	10399.1906396302
-5	3	7	83		1.26935370247526E-06	10399.1906396302
-5	3	-7	83		1.26935370247526E-06	10399.1906396302
-5	-3	7	83		1.26935370247526E-06	10399.1906396302
-5	-3	-7	83		1.26935370247526E-06	10399.1906396302
5	7	3	83		1.26935370247526E-06	10399.1906396302
5	7	-3	83		1.26935370247526E-06	10399.1906396302
5	-7	3	83		1.26935370247526E-06	10399.1906396302
5	-7	-3	83		1.26935370247526E-06	10399.1906396302
-5	7	3	83		1.26935370247526E-06	10399.1906396302
-5	7	-3	83		1.26935370247526E-06	10399.1906396302
-5	-7	3	83		1.26935370247526E-06	10399.1906396302
-5	-7	-3	83		1.26935370247526E-06	10399.1906396302
7	3	5	83		1.26935370247526E-06	10399.1906396302
7	3	-5	83		1.26935370247526E-06	10399.1906396302
7	-3	5	83		1.26935370247526E-06	10399.1906396302
7	-3	-5	83		1.26935370247526E-06	10399.1906396302
-7	3	5	83		1.26935370247526E-06	10399.1906396302
-7	3	-5	83		1.26935370247526E-06	10399.1906396302
-7	-3	5	83		1.26935370247526E-06	10399.1906396302
-7	-3	-5	83		1.26935370247526E-06	10399.1906396302
7	5	3	83		1.26935370247526E-06	10399.1906396302
7	5	-3	83		1.26935370247526E-06	10399.1906396302
7	-5	3	83		1.26935370247526E-06	10399.1906396302
7	-5	-3	83		1.26935370247526E-06	10399.1906396302
-7	5	3	83		1.26935370247526E-06	10399.1906396302
-7	5	-3	83		1.26935370247526E-06	10399.1906396302
-7	-5	3	83		1.26935370247526E-06	10399.1906396302
-7	-5	-3	83		1.26935370247526E-06	10399.1906396302
9	1	1	83		1.26935370247526E-06	10399.1906396302
9	1	-1	83		1.26935370247526E-06	10399.1906396302
9	-1	1	83		1.26935370247526E-06	10399.1906396302
9	-1	-1	83		1.26935370247526E-06	10399.1906396302
-9	1	1	83		1.26935370247526E-06	10399.1906396302
-9	1	-1	83		1.26935370247526E-06	10399.1906396302
-9	-1	1	83		1.26935370247526E-06	10399.1906396302
-9	-1	-1	83		1.26935370247526E-06	10399.1906396302
4	6	6	88		1.57831342367063E-06	10707.8389281471
4	6	-6	88		1.57831342367063E-06	10707.8389281471
4	-6	6	88		1.57831342367063E-06	10707.8389281471
4	-6	-6	88		1.57831342367063E-06	10707.8389281471
-4	6	6	88		1.57831342367063E-06	10707.8389281471
-4	6	-6	88		1.57831342367063E-06	10707.8389281471
-4	-6	6	88		1.57831342367063E-06	10707.8389281471
-4	-6	-6	88		1.57831342367063E-06	10707.8389281471
6	4	6	88		1.57831342367063E-06	10707.8389281471
6	4	-6	88		1.57831342367063E-06	10707.8389281471
6	-4	6	88		1.57831342367063E-06	10707.8389281471
6	-4	-6	88		1.57831342367063E-06	10707.8389281471
-6	4	6	88		1.57831342367063E-06	10707.8389281471
-6	4	-6	88		1.57831342367063E-06	10707.8389281471
-6	-4	6	88		1.57831342367063E-06	10707.8389281471
-6	-4	-6	88		1.57831342367063E-06	10707.8389281471
6	6	4	88		1.57831342367063E-06	10707.8389281471
6	6	-4	88		1.57831342367063E-06	10707.8389281471
6	-6	4	88		1.57831342367063E-06	10707.8389281471
6	-6	-4	88		1.57831342367063E-06	10707.8389281471
-6	6	4	88		1.57831342367063E-06	10707.8389281471
-6	6	-4	88		1.57831342367063E-06	10707.8389281471
-6	-6	4	88		1.57831342367063E-06	10707.8389281471
-6	-6	-4	88		1.57831342367063E-06	10707.8389281471
1	3	9	91		0.000001047	10888.829305403
1	3	-9	91		0.000001047	10888.829305403
1	-3	9	91		0.000001047	10888.829305403
1	-3	-9	91		0.000001047	10888.829305403
-1	3	9	91		0.000001047	10888.829305403
-1	3	-9	91		0.000001047	10888.829305403
-1	-3	9	91		0.000001047	10888.829305403
-1	-3	-9	91		0.000001047	10888.829305403
1	9	3	91		0.000001047	10888.829305403
1	9	-3	91		0.000001047	10888.829305403
1	-9	3	91		0.000001047	10888.829305403
1	-9	-3	91		0.000001047	10888.829305403
-1	9	3	91		0.000001047	10888.829305403
-1	9	-3	91		0.000001047	10888.829305403
-1	-9	3	91		0.000001047	10888.829305403
-1	-9	-3	91		0.000001047	10888.829305403
3	1	9	91		0.000001047	10888.829305403
3	1	-9	91		0.000001047	10888.829305403
3	-1	9	91		0.000001047	10888.829305403
3	-1	-9	91		0.000001047	10888.829305403
-3	1	9	91		0.000001047	10888.829305403
-3	1	-9	91		0.000001047	10888.829305403
-3	-1	9	91		0.000001047	10888.829305403
-3	-1	-9	91		0.000001047	10888.829305403
3	9	1	91		0.000001047	10888.829305403
3	9	-1	91		0.000001047	10888.829305403
3	-9	1	91		0.000001047	10888.829305403
3	-9	-1	91		0.000001047	10888.829305403
-3	9	1	91		0.000001047	10888.829305403
-3	9	-1	91		0.000001047	10888.829305403
-3	-9	1	91		0.000001047	10888.829305403
-3	-9	-1	91		0.000001047	10888.829305403
9	1	3	91		0.000001047	10888.829305403
9	1	-3	91		0.000001047	10888.829305403
9	-1	3	91		0.000001047	10888.829305403
9	-1	-3	91		0.000001047	10888.829305403
-9	1	3	91		0.000001047	10888.829305403
-9	1	-3	91		0.000001047	10888.829305403
-9	-1	3	91		0.000001047	10888.829305403
-9	-1	-3	91		0.000001047	10888.829305403
9	3	1	91		0.000001047	10888.829305403
9	3	-1	91		0.000001047	10888.829305403
9	-3	1	91		0.000001047	10888.829305403
9	-3	-1	91		0.000001047	10888.829305403
-9	3	1	91		0.000001047	10888.829305403
-9	3	-1	91		0.000001047	10888.829305403
-9	-3	1	91		0.000001047	10888.829305403
-9	-3	-1	91		0.000001047	10888.829305403
4	4	8	96		1.31440667245117E-06	11183.9730057781
4	4	-8	96		1.31440667245117E-06	11183.9730057781
4	-4	8	96		1.31440667245117E-06	11183.9730057781
4	-4	-8	96		1.31440667245117E-06	11183.9730057781
-4	4	8	96		1.31440667245117E-06	11183.9730057781
-4	4	-8	96		1.31440667245117E-06	11183.9730057781
-4	-4	8	96		1.31440667245117E-06	11183.9730057781
-4	-4	-8	96		1.31440667245117E-06	11183.9730057781
4	8	4	96		1.31440667245117E-06	11183.9730057781
4	8	-4	96		1.31440667245117E-06	11183.9730057781
4	-8	4	96		1.31440667245117E-06	11183.9730057781
4	-8	-4	96		1.31440667245117E-06	11183.9730057781
-4	8	4	96		1.31440667245117E-06	11183.9730057781
-4	8	-4	96		1.31440667245117E-06	11183.9730057781
-4	-8	4	96		1.31440667245117E-06	11183.9730057781
-4	-8	-4	96		1.31440667245117E-06	11183.9730057781
8	4	4	96		1.31440667245117E-06	11183.9730057781
8	4	-4	96		1.31440667245117E-06	11183.9730057781
8	-4	4	96		1.31440667245117E-06	11183.9730057781
8	-4	-4	96		1.31440667245117E-06	11183.9730057781
-8	4	4	96		1.31440667245117E-06	11183.9730057781
-8	4	-4	96		1.31440667245117E-06	11183.9730057781
-8	-4	4	96		1.31440667245117E-06	11183.9730057781
-8	-4	-4	96		1.31440667245117E-06	11183.9730057781
1	7	7	99		8.75219279410589E-07	11357.3782769192
1	7	-7	99		8.75219279410589E-07	11357.3782769192
1	-7	7	99		8.75219279410589E-07	11357.3782769192
1	-7	-7	99		8.75219279410589E-07	11357.3782769192
-1	7	7	99		8.75219279410589E-07	11357.3782769192
-1	7	-7	99		8.75219279410589E-07	11357.3782769192
-1	-7	7	99		8.75219279410589E-07	11357.3782769192
-1	-7	-7	99		8.75219279410589E-07	11357.3782769192
3	3	9	99		8.75219279410589E-07	11357.3782769192
3	3	-9	99		8.75219279410589E-07	11357.3782769192
3	-3	9	99		8.75219279410589E-07	11357.3782769192
3	-3	-9	99		8.75219279410589E-07	11357.3782769192
-3	3	9	99		8.75219279410589E-07	11357.3782769192
-3	3	-9	99		8.75219279410589E-07	11357.3782769192
-3	-3	9	99		8.75219279410589E-07	11357.3782769192
-3	-3	-9	99		8.75219279410589E-07	11357.3782769192
3	9	3	99		8.75219279410589E-07	11357.3782769192
3	9	-3	99		8.75219279410589E-07	11357.3782769192
3	-9	3	99		8.75219279410589E-07	11357.3782769192
3	-9	-3	99		8.75219279410589E-07	11357.3782769192
-3	9	3	99		8.75219279410589E-07	11357.3782769192
-3	9	-3	99		8.75219279410589E-07	11357.3782769192
-3	-9	3	99		8.75219279410589E-07	11357.3782769192
-3	-9	-3	99		8.75219279410589E-07	11357.3782769192
5	5	7	99		8.75219279410589E-07	11357.3782769192
5	5	-7	99		8.75219279410589E-07	11357.3782769192
5	-5	7	99		8.75219279410589E-07	11357.3782769192
5	-5	-7	99		8.75219279410589E-07	11357.3782769192
-5	5	7	99		8.75219279410589E-07	11357.3782769192
-5	5	-7	99		8.75219279410589E-07	11357.3782769192
-5	-5	7	99		8.75219279410589E-07	11357.3782769192
-5	-5	-7	99		8.75219279410589E-07	11357.3782769192
5	7	5	99		8.75219279410589E-07	11357.3782769192
5	7	-5	99		8.75219279410589E-07	11357.3782769192
5	-7	5	99		8.75219279410589E-07	11357.3782769192
5	-7	-5	99		8.75219279410589E-07	11357.3782769192
-5	7	5	99		8.75219279410589E-07	11357.3782769192
-5	7	-5	99		8.75219279410589E-07	11357.3782769192
-5	-7	5	99		8.75219279410589E-07	11357.3782769192
-5	-7	-5	99		8.75219279410589E-07	11357.3782769192
7	1	7	99		8.75219279410589E-07	11357.3782769192
7	1	-7	99		8.75219279410589E-07	11357.3782769192
7	-1	7	99		8.75219279410589E-07	11357.3782769192
7	-1	-7	99		8.75219279410589E-07	11357.3782769192
-7	1	7	99		8.75219279410589E-07	11357.3782769192
-7	1	-7	99		8.75219279410589E-07	11357.3782769192
-7	-1	7	99		8.75219279410589E-07	11357.3782769192
-7	-1	-7	99		8.75219279410589E-07	11357.3782769192
7	5	5	99		8.75219279410589E-07	11357.3782769192
7	5	-5	99		8.75219279410589E-07	11357.3782769192
7	-5	5	99		8.75219279410589E-07	11357.3782769192
7	-5	-5	99		8.75219279410589E-07	11357.3782769192
-7	5	5	99		8.75219279410589E-07	11357.3782769192
-7	5	-5	99		8.75219279410589E-07	11357.3782769192
-7	-5	5	99		8.75219279410589E-07	11357.3782769192
-7	-5	-5	99		8.75219279410589E-07	11357.3782769192
7	7	1	99		8.75219279410589E-07	11357.3782769192
7	7	-1	99		8.75219279410589E-07	11357.3782769192
7	-7	1	99		8.75219279410589E-07	11357.3782769192
7	-7	-1	99		8.75219279410589E-07	11357.3782769192
-7	7	1	99		8.75219279410589E-07	11357.3782769192
-7	7	-1	99		8.75219279410589E-07	11357.3782769192
-7	-7	1	99		8.75219279410589E-07	11357.3782769192
-7	-7	-1	99		8.75219279410589E-07	11357.3782769192
9	3	3	99		8.75219279410589E-07	11357.3782769192
9	3	-3	99		8.75219279410589E-07	11357.3782769192
9	-3	3	99		8.75219279410589E-07	11357.3782769192
9	-3	-3	99		8.75219279410589E-07	11357.3782769192
-9	3	3	99		8.75219279410589E-07	11357.3782769192
-9	3	-3	99		8.75219279410589E-07	11357.3782769192
-9	-3	3	99		8.75219279410589E-07	11357.3782769192
-9	-3	-3	99		8.75219279410589E-07	11357.3782769192
0	10	2	104		1.10820781662786E-06	11640.6481725377
0	10	-2	104		1.10820781662786E-06	11640.6481725377
0	-10	2	104		1.10820781662786E-06	11640.6481725377
0	-10	-2	104		1.10820781662786E-06	11640.6481725377
0	2	10	104		1.10820781662786E-06	11640.6481725377
0	2	-10	104		1.10820781662786E-06	11640.6481725377
0	-2	10	104		1.10820781662786E-06	11640.6481725377
0	-2	-10	104		1.10820781662786E-06	11640.6481725377
10	0	2	104		1.10820781662786E-06	11640.6481725377
10	0	-2	104		1.10820781662786E-06	11640.6481725377
-10	0	2	104		1.10820781662786E-06	11640.6481725377
-10	0	-2	104		1.10820781662786E-06	11640.6481725377
10	2	0	104		1.10820781662786E-06	11640.6481725377
10	-2	0	104		1.10820781662786E-06	11640.6481725377
-10	2	0	104		1.10820781662786E-06	11640.6481725377
-10	-2	0	104		1.10820781662786E-06	11640.6481725377
2	0	10	104		1.10820781662786E-06	11640.6481725377
2	0	-10	104		1.10820781662786E-06	11640.6481725377
-2	0	10	104		1.10820781662786E-06	11640.6481725377
-2	0	-10	104		1.10820781662786E-06	11640.6481725377
2	10	0	104		1.10820781662786E-06	11640.6481725377
2	-10	0	104		1.10820781662786E-06	11640.6481725377
-2	10	0	104		1.10820781662786E-06	11640.6481725377
-2	-10	0	104		1.10820781662786E-06	11640.6481725377
2	6	8	104		1.10820781662786E-06	11640.6481725377
2	6	-8	104		1.10820781662786E-06	11640.6481725377
2	-6	8	104		1.10820781662786E-06	11640.6481725377
2	-6	-8	104		1.10820781662786E-06	11640.6481725377
-2	6	8	104		1.10820781662786E-06	11640.6481725377
-2	6	-8	104		1.10820781662786E-06	11640.6481725377
-2	-6	8	104		1.10820781662786E-06	11640.6481725377
-2	-6	-8	104		1.10820781662786E-06	11640.6481725377
2	8	6	104		1.10820781662786E-06	11640.6481725377
2	8	-6	104		1.10820781662786E-06	11640.6481725377
2	-8	6	104		1.10820781662786E-06	11640.6481725377
2	-8	-6	104		1.10820781662786E-06	11640.6481725377
-2	8	6	104		1.10820781662786E-06	11640.6481725377
-2	8	-6	104		1.10820781662786E-06	11640.6481725377
-2	-8	6	104		1.10820781662786E-06	11640.6481725377
-2	-8	-6	104		1.10820781662786E-06	11640.6481725377
6	2	8	104		1.10820781662786E-06	11640.6481725377
6	2	-8	104		1.10820781662786E-06	11640.6481725377
6	-2	8	104		1.10820781662786E-06	11640.6481725377
6	-2	-8	104		1.10820781662786E-06	11640.6481725377
-6	2	8	104		1.10820781662786E-06	11640.6481725377
-6	2	-8	104		1.10820781662786E-06	11640.6481725377
-6	-2	8	104		1.10820781662786E-06	11640.6481725377
-6	-2	-8	104		1.10820781662786E-06	11640.6481725377
6	8	2	104		1.10820781662786E-06	11640.6481725377
6	8	-2	104		1.10820781662786E-06	11640.6481725377
6	-8	2	104		1.10820781662786E-06	11640.6481725377
6	-8	-2	104		1.10820781662786E-06	11640.6481725377
-6	8	2	104		1.10820781662786E-06	11640.6481725377
-6	8	-2	104		1.10820781662786E-06	11640.6481725377
-6	-8	2	104		1.10820781662786E-06	11640.6481725377
-6	-8	-2	104		1.10820781662786E-06	11640.6481725377
8	2	6	104		1.10820781662786E-06	11640.6481725377
8	2	-6	104		1.10820781662786E-06	11640.6481725377
8	-2	6	104		1.10820781662786E-06	11640.6481725377
8	-2	-6	104		1.10820781662786E-06	11640.6481725377
-8	2	6	104		1.10820781662786E-06	11640.6481725377
-8	2	-6	104		1.10820781662786E-06	11640.6481725377
-8	-2	6	104		1.10820781662786E-06	11640.6481725377
-8	-2	-6	104		1.10820781662786E-06	11640.6481725377
8	6	2	104		1.10820781662786E-06	11640.6481725377
8	6	-2	104		1.10820781662786E-06	11640.6481725377
8	-6	2	104		1.10820781662786E-06	11640.6481725377
8	-6	-2	104		1.10820781662786E-06	11640.6481725377
-8	6	2	104		1.10820781662786E-06	11640.6481725377
-8	6	-2	104		1.10820781662786E-06	11640.6481725377
-8	-6	2	104		1.10820781662786E-06	11640.6481725377
-8	-6	-2	104		1.10820781662786E-06	11640.6481725377
1	5	9	107		7.4023183088648E-07	11807.3485172526
1	5	-9	107		7.4023183088648E-07	11807.3485172526
1	-5	9	107		7.4023183088648E-07	11807.3485172526
1	-5	-9	107		7.4023183088648E-07	11807.3485172526
-1	5	9	107		7.4023183088648E-07	11807.3485172526
-1	5	-9	107		7.4023183088648E-07	11807.3485172526
-1	-5	9	107		7.4023183088648E-07	11807.3485172526
-1	-5	-9	107		7.4023183088648E-07	11807.3485172526
1	9	5	107		7.4023183088648E-07	11807.3485172526
1	9	-5	107		7.4023183088648E-07	11807.3485172526
1	-9	5	107		7.4023183088648E-07	11807.3485172526
1	-9	-5	107		7.4023183088648E-07	11807.3485172526
-1	9	5	107		7.4023183088648E-07	11807.3485172526
-1	9	-5	107		7.4023183088648E-07	11807.3485172526
-1	-9	5	107		7.4023183088648E-07	11807.3485172526
-1	-9	-5	107		7.4023183088648E-07	11807.3485172526
3	7	7	107		7.4023183088648E-07	11807.3485172526
3	7	-7	107		7.4023183088648E-07	11807.3485172526
3	-7	7	107		7.4023183088648E-07	11807.3485172526
3	-7	-7	107		7.4023183088648E-07	11807.3485172526
-3	7	7	107		7.4023183088648E-07	11807.3485172526
-3	7	-7	107		7.4023183088648E-07	11807.3485172526
-3	-7	7	107		7.4023183088648E-07	11807.3485172526
-3	-7	-7	107		7.4023183088648E-07	11807.3485172526
5	1	9	107		7.4023183088648E-07	11807.3485172526
5	1	-9	107		7.4023183088648E-07	11807.3485172526
5	-1	9	107		7.4023183088648E-07	11807.3485172526
5	-1	-9	107		7.4023183088648E-07	11807.3485172526
-5	1	9	107		7.4023183088648E-07	11807.3485172526
-5	1	-9	107		7.4023183088648E-07	11807.3485172526
-5	-1	9	107		7.4023183088648E-07	11807.3485172526
-5	-1	-9	107		7.4023183088648E-07	11807.3485172526
5	9	1	107		7.4023183088648E-07	11807.3485172526
5	9	-1	107		7.4023183088648E-07	11807.3485172526
5	-9	1	107		7.4023183088648E-07	11807.3485172526
5	-9	-1	107		7.4023183088648E-07	11807.3485172526
-5	9	1	107		7.4023183088648E-07	11807.3485172526
-5	9	-1	107		7.4023183088648E-07	11807.3485172526
-5	-9	1	107		7.4023183088648E-07	11807.3485172526
-5	-9	-1	107		7.4023183088648E-07	11807.3485172526
7	3	7	107		7.4023183088648E-07	11807.3485172526
7	3	-7	107		7.4023183088648E-07	11807.3485172526
7	-3	7	107		7.4023183088648E-07	11807.3485172526
7	-3	-7	107		7.4023183088648E-07	11807.3485172526
-7	3	7	107		7.4023183088648E-07	11807.3485172526
-7	3	-7	107		7.4023183088648E-07	11807.3485172526
-7	-3	7	107		7.4023183088648E-07	11807.3485172526
-7	-3	-7	107		7.4023183088648E-07	11807.3485172526
7	7	3	107		7.4023183088648E-07	11807.3485172526
7	7	-3	107		7.4023183088648E-07	11807.3485172526
7	-7	3	107		7.4023183088648E-07	11807.3485172526
7	-7	-3	107		7.4023183088648E-07	11807.3485172526
-7	7	3	107		7.4023183088648E-07	11807.3485172526
-7	7	-3	107		7.4023183088648E-07	11807.3485172526
-7	-7	3	107		7.4023183088648E-07	11807.3485172526
-7	-7	-3	107		7.4023183088648E-07	11807.3485172526
9	1	5	107		7.4023183088648E-07	11807.3485172526
9	1	-5	107		7.4023183088648E-07	11807.3485172526
9	-1	5	107		7.4023183088648E-07	11807.3485172526
9	-1	-5	107		7.4023183088648E-07	11807.3485172526
-9	1	5	107		7.4023183088648E-07	11807.3485172526
-9	1	-5	107		7.4023183088648E-07	11807.3485172526
-9	-1	5	107		7.4023183088648E-07	11807.3485172526
-9	-1	-5	107		7.4023183088648E-07	11807.3485172526
9	5	1	107		7.4023183088648E-07	11807.3485172526
9	5	-1	107		7.4023183088648E-07	11807.3485172526
9	-5	1	107		7.4023183088648E-07	11807.3485172526
9	-5	-1	107		7.4023183088648E-07	11807.3485172526
-9	5	1	107		7.4023183088648E-07	11807.3485172526
-9	5	-1	107		7.4023183088648E-07	11807.3485172526
-9	-5	1	107		7.4023183088648E-07	11807.3485172526
-9	-5	-1	107		7.4023183088648E-07	11807.3485172526
